,price,bids,asks
2527,65814.44,0.00014,0.0
2528,65814.62,9e-05,0.0
2529,65814.73,0.00465,0.0
2530,65814.85,0.00011,0.0
2531,65815.0,0.00176,0.0
2532,65815.05,0.00011,0.0
2533,65815.16,0.0523,0.0
2534,65815.17,9e-05,0.0
2535,65815.21,0.00019,0.0
2536,65815.27,0.00117,0.0
2537,65815.28,0.00267,0.0
2538,65815.32,0.00029,0.0
2539,65815.36,9e-05,0.0
2540,65815.49,0.00018,0.0
2541,65816.1,0.00041,0.0
2542,65816.13,0.00015,0.0
2543,65816.3,0.00016,0.0
2544,65816.33,0.00093,0.0
2545,65816.48,0.00012,0.0
2546,65816.84,0.00012,0.0
2547,65817.02,0.00012,0.0
2548,65817.08,0.00021,0.0
2549,65817.18,8e-05,0.0
2550,65817.49,0.00039,0.0
2551,65817.59,8e-05,0.0
2552,65817.64,0.00014,0.0
2553,65817.65,0.00075,0.0
2554,65817.82,0.01516,0.0
2555,65818.18,0.00333,0.0
2556,65818.26,0.00015,0.0
2557,65818.58,9e-05,0.0
2558,65818.64,0.4054,0.0
2559,65818.67,0.00015,0.0
2560,65818.83,9e-05,0.0
2561,65819.29,8e-05,0.0
2562,65819.34,0.00025,0.0
2563,65819.55,0.02177,0.0
2564,65820.0,0.04207,0.0
2565,65820.2,9e-05,0.0
2566,65820.27,0.0001,0.0
2567,65820.4,0.00026,0.0
2568,65820.56,0.00327,0.0
2569,65820.71,0.00022,0.0
2570,65820.72,0.00018,0.0
2571,65820.77,0.00022,0.0
2572,65820.9,0.00213,0.0
2573,65820.99,8e-05,0.0
2574,65821.09,0.00016,0.0
2575,65821.15,0.00012,0.0
2576,65821.24,0.0001,0.0
2577,65821.26,0.00016,0.0
2578,65821.42,0.00026,0.0
2579,65821.53,0.00036,0.0
2580,65821.6,0.00013,0.0
2581,65821.65,0.00042,0.0
2582,65821.98,0.00011,0.0
2583,65822.01,9e-05,0.0
2584,65822.06,0.00035,0.0
2585,65822.1,0.00152,0.0
2586,65822.3,0.00106,0.0
2587,65822.31,0.00038,0.0
2588,65822.46,9e-05,0.0
2589,65822.62,0.00027,0.0
2590,65822.81,0.00011,0.0
2591,65822.89,0.00022,0.0
2592,65823.21,0.00011,0.0
2593,65823.35,0.00034,0.0
2594,65823.52,0.00047,0.0
2595,65823.65,9e-05,0.0
2596,65823.96,0.00019,0.0
2597,65824.05,0.00015,0.0
2598,65824.18,0.00015,0.0
2599,65824.26,0.35,0.0
2600,65824.36,0.00455,0.0
2601,65824.41,0.00023,0.0
2602,65824.52,9e-05,0.0
2603,65824.63,0.0001,0.0
2604,65824.69,0.00064,0.0
2605,65824.7,0.0001,0.0
2606,65825.0,0.01033,0.0
2607,65825.04,0.00091,0.0
2608,65825.2,9e-05,0.0
2609,65825.23,0.00061,0.0
2610,65825.36,8e-05,0.0
2611,65825.47,0.00075,0.0
2612,65825.52,0.0021,0.0
2613,65825.81,0.0002,0.0
2614,65825.87,0.00012,0.0
2615,65825.92,0.00011,0.0
2616,65825.95,0.00048,0.0
2617,65826.28,0.00013,0.0
2618,65826.33,0.00027,0.0
2619,65826.35,0.00013,0.0
2620,65826.61,0.00034,0.0
2621,65826.66,0.00046,0.0
2622,65826.79,0.00027,0.0
2623,65826.86,0.00233,0.0
2624,65827.31,8e-05,0.0
2625,65827.32,0.0001,0.0
2626,65827.57,0.00025,0.0
2627,65827.58,0.00188,0.0
2628,65827.82,0.00016,0.0
2629,65828.21,0.00176,0.0
2630,65828.56,0.00012,0.0
2631,65828.57,0.0032,0.0
2632,65828.76,0.00018,0.0
2633,65828.77,0.00271,0.0
2634,65829.03,0.0002,0.0
2635,65829.13,9e-05,0.0
2636,65829.15,0.00012,0.0
2637,65829.17,0.00172,0.0
2638,65829.34,9e-05,0.0
2639,65829.43,0.00023,0.0
2640,65830.0,0.00433,0.0
2641,65830.13,0.00017,0.0
2642,65830.56,0.00137,0.0
2643,65830.62,0.00349,0.0
2644,65830.77,0.00015,0.0
2645,65830.82,0.00662,0.0
2646,65830.93,0.00064,0.0
2647,65831.17,9e-05,0.0
2648,65831.2,0.1486,0.0
2649,65831.27,0.00024,0.0
2650,65831.49,0.00049,0.0
2651,65831.63,0.00015,0.0
2652,65831.67,0.00043,0.0
2653,65831.7,0.00024,0.0
2654,65831.76,0.00013,0.0
2655,65832.09,0.00011,0.0
2656,65832.26,9e-05,0.0
2657,65832.45,9e-05,0.0
2658,65832.63,8e-05,0.0
2659,65832.76,0.00318,0.0
2660,65833.04,8e-05,0.0
2661,65833.33,0.00312,0.0
2662,65833.44,0.00012,0.0
2663,65833.73,0.00011,0.0
2664,65833.9,0.00064,0.0
2665,65833.94,0.00227,0.0
2666,65833.95,0.01131,0.0
2667,65834.32,0.0182,0.0
2668,65834.5,0.00018,0.0
2669,65834.57,9e-05,0.0
2670,65834.73,0.00014,0.0
2671,65834.77,0.00405,0.0
2672,65834.82,0.0005,0.0
2673,65834.89,0.00064,0.0
2674,65834.98,0.00033,0.0
2675,65835.01,9e-05,0.0
2676,65835.08,0.00019,0.0
2677,65835.09,0.00012,0.0
2678,65835.17,0.00019,0.0
2679,65835.26,9e-05,0.0
2680,65835.33,0.00079,0.0
2681,65835.53,0.00026,0.0
2682,65835.55,0.00016,0.0
2683,65835.61,0.00054,0.0
2684,65835.69,0.00014,0.0
2685,65835.78,0.0001,0.0
2686,65836.06,9e-05,0.0
2687,65836.07,0.00012,0.0
2688,65836.24,0.00099,0.0
2689,65836.33,9e-05,0.0
2690,65836.35,0.00037,0.0
2691,65836.44,0.00045,0.0
2692,65836.7,0.00416,0.0
2693,65836.8,8e-05,0.0
2694,65836.83,0.0001,0.0
2695,65836.86,0.00206,0.0
2696,65836.92,0.05462,0.0
2697,65837.0,0.02039,0.0
2698,65837.18,0.00511,0.0
2699,65837.26,0.00014,0.0
2700,65837.42,0.00227,0.0
2701,65837.43,0.00028,0.0
2702,65837.67,0.0605,0.0
2703,65837.75,0.0001,0.0
2704,65837.99,0.0006,0.0
2705,65838.0,0.00019,0.0
2706,65838.12,9e-05,0.0
2707,65838.18,0.00031,0.0
2708,65838.38,0.00014,0.0
2709,65838.47,9e-05,0.0
2710,65838.79,0.00011,0.0
2711,65839.15,0.00061,0.0
2712,65839.39,0.00052,0.0
2713,65839.4,0.00033,0.0
2714,65839.5,0.00146,0.0
2715,65839.56,0.00012,0.0
2716,65839.7,0.00078,0.0
2717,65839.8,0.0001,0.0
2718,65839.84,0.00016,0.0
2719,65839.85,0.00024,0.0
2720,65839.99,0.00021,0.0
2721,65840.0,0.04595,0.0
2722,65840.28,0.00012,0.0
2723,65840.81,0.00014,0.0
2724,65840.9,0.00018,0.0
2725,65841.02,0.00021,0.0
2726,65841.05,0.00494,0.0
2727,65841.19,9e-05,0.0
2728,65841.26,9e-05,0.0
2729,65841.74,0.00102,0.0
2730,65841.76,0.00025,0.0
2731,65842.1,0.00116,0.0
2732,65842.22,0.00041,0.0
2733,65842.25,0.00017,0.0
2734,65842.4,9e-05,0.0
2735,65842.44,0.00014,0.0
2736,65842.49,0.00081,0.0
2737,65842.66,0.00056,0.0
2738,65842.69,9e-05,0.0
2739,65842.79,0.00061,0.0
2740,65842.92,0.00013,0.0
2741,65842.97,0.00181,0.0
2742,65843.16,0.00012,0.0
2743,65843.44,0.00062,0.0
2744,65843.52,9e-05,0.0
2745,65843.81,0.00012,0.0
2746,65843.92,0.00019,0.0
2747,65844.24,0.00086,0.0
2748,65844.25,0.00018,0.0
2749,65844.3,0.00035,0.0
2750,65844.48,8e-05,0.0
2751,65844.54,0.00016,0.0
2752,65845.31,0.00013,0.0
2753,65845.37,0.00027,0.0
2754,65845.82,0.00781,0.0
2755,65845.95,0.00023,0.0
2756,65846.0,0.17064,0.0
2757,65846.05,0.23472,0.0
2758,65846.13,0.00026,0.0
2759,65846.15,0.00106,0.0
2760,65846.25,0.00034,0.0
2761,65846.28,0.0003,0.0
2762,65846.55,0.0001,0.0
2763,65846.65,0.00011,0.0
2764,65846.66,0.00031,0.0
2765,65846.82,0.00027,0.0
2766,65846.88,0.00045,0.0
2767,65847.01,0.00014,0.0
2768,65847.12,8e-05,0.0
2769,65847.33,0.01467,0.0
2770,65847.54,8e-05,0.0
2771,65847.99,0.00062,0.0
2772,65848.1,0.00025,0.0
2773,65848.18,0.0001,0.0
2774,65848.38,9e-05,0.0
2775,65848.47,0.00033,0.0
2776,65848.6,0.00025,0.0
2777,65848.88,0.00404,0.0
2778,65848.89,0.00012,0.0
2779,65848.91,0.00068,0.0
2780,65849.45,8e-05,0.0
2781,65849.53,8e-05,0.0
2782,65849.72,8e-05,0.0
2783,65850.0,0.55945,0.0
2784,65850.01,0.00018,0.0
2785,65850.27,0.4054,0.0
2786,65850.3,0.0146,0.0
2787,65850.43,8e-05,0.0
2788,65850.5,0.00049,0.0
2789,65850.53,0.00014,0.0
2790,65850.54,9e-05,0.0
2791,65850.56,0.00073,0.0
2792,65850.59,0.00028,0.0
2793,65850.71,0.00012,0.0
2794,65851.0,0.03796,0.0
2795,65851.06,8e-05,0.0
2796,65851.19,0.00046,0.0
2797,65851.37,0.00019,0.0
2798,65851.4,0.00051,0.0
2799,65851.49,0.00011,0.0
2800,65851.59,0.0004,0.0
2801,65851.73,0.00041,0.0
2802,65851.85,0.0001,0.0
2803,65852.02,8e-05,0.0
2804,65852.03,0.00036,0.0
2805,65852.37,0.00025,0.0
2806,65852.55,9e-05,0.0
2807,65852.69,0.00081,0.0
2808,65852.79,0.00012,0.0
2809,65852.94,0.00914,0.0
2810,65853.03,9e-05,0.0
2811,65853.28,9e-05,0.0
2812,65853.3,0.00203,0.0
2813,65853.33,9e-05,0.0
2814,65853.45,0.00013,0.0
2815,65853.55,0.00016,0.0
2816,65853.58,0.0008,0.0
2817,65853.61,0.00196,0.0
2818,65853.65,0.00015,0.0
2819,65853.76,0.00042,0.0
2820,65853.85,0.00032,0.0
2821,65853.92,0.0012,0.0
2822,65854.35,8e-05,0.0
2823,65854.42,0.00047,0.0
2824,65854.44,9e-05,0.0
2825,65854.57,0.00016,0.0
2826,65854.75,0.00045,0.0
2827,65854.98,9e-05,0.0
2828,65855.06,0.00078,0.0
2829,65855.07,0.00018,0.0
2830,65855.08,0.00024,0.0
2831,65855.23,0.00012,0.0
2832,65855.55,9e-05,0.0
2833,65855.59,0.00032,0.0
2834,65855.69,0.00026,0.0
2835,65855.81,0.00029,0.0
2836,65855.94,0.35,0.0
2837,65855.99,0.00013,0.0
2838,65856.0,9e-05,0.0
2839,65856.11,0.0001,0.0
2840,65856.2,0.00426,0.0
2841,65856.24,0.05011,0.0
2842,65856.44,0.00013,0.0
2843,65856.45,0.00022,0.0
2844,65856.69,0.00031,0.0
2845,65856.9,8e-05,0.0
2846,65856.95,0.00019,0.0
2847,65856.98,0.00019,0.0
2848,65857.0,0.00012,0.0
2849,65857.14,0.00552,0.0
2850,65857.2,0.00083,0.0
2851,65857.23,0.00012,0.0
2852,65857.24,0.00358,0.0
2853,65857.31,0.00038,0.0
2854,65857.34,0.00527,0.0
2855,65857.4,0.01251,0.0
2856,65857.5,0.00861,0.0
2857,65857.76,0.00231,0.0
2858,65857.8,0.05235,0.0
2859,65858.05,0.00078,0.0
2860,65858.31,0.00012,0.0
2861,65858.66,0.00296,0.0
2862,65858.89,0.00041,0.0
2863,65859.02,0.00047,0.0
2864,65859.19,0.01073,0.0
2865,65859.2,0.00407,0.0
2866,65859.22,0.00018,0.0
2867,65859.29,0.00027,0.0
2868,65859.47,0.01178,0.0
2869,65859.67,0.00013,0.0
2870,65859.99,0.00078,0.0
2871,65860.0,0.03489,0.0
2872,65860.08,0.00114,0.0
2873,65860.46,9e-05,0.0
2874,65860.6,0.00012,0.0
2875,65860.81,0.0002,0.0
2876,65861.05,0.0002,0.0
2877,65861.08,0.00182,0.0
2878,65861.11,0.00275,0.0
2879,65861.17,9e-05,0.0
2880,65861.47,0.00013,0.0
2881,65861.53,9e-05,0.0
2882,65861.54,0.0001,0.0
2883,65861.69,0.04039,0.0
2884,65861.87,0.00022,0.0
2885,65861.93,8e-05,0.0
2886,65862.06,0.00027,0.0
2887,65862.39,0.00027,0.0
2888,65862.47,0.00011,0.0
2889,65862.72,8e-05,0.0
2890,65862.85,0.00013,0.0
2891,65862.92,0.00035,0.0
2892,65863.2,0.00012,0.0
2893,65863.33,0.00026,0.0
2894,65863.35,8e-05,0.0
2895,65863.38,0.00655,0.0
2896,65863.63,0.00038,0.0
2897,65863.65,0.00016,0.0
2898,65864.0,0.01569,0.0
2899,65864.3,0.00049,0.0
2900,65864.32,8e-05,0.0
2901,65864.35,0.00052,0.0
2902,65864.49,8e-05,0.0
2903,65864.65,0.00017,0.0
2904,65864.84,0.0003,0.0
2905,65864.92,0.00039,0.0
2906,65865.16,0.0016,0.0
2907,65865.49,0.01014,0.0
2908,65865.55,0.00012,0.0
2909,65865.64,0.00142,0.0
2910,65865.66,0.00016,0.0
2911,65865.88,0.00039,0.0
2912,65866.0,0.08985,0.0
2913,65866.17,0.00036,0.0
2914,65866.2,9e-05,0.0
2915,65866.25,8e-05,0.0
2916,65866.35,0.0001,0.0
2917,65866.46,0.00018,0.0
2918,65866.54,0.00037,0.0
2919,65866.56,0.00026,0.0
2920,65866.57,0.00013,0.0
2921,65866.66,0.00662,0.0
2922,65866.73,8e-05,0.0
2923,65867.14,0.0006,0.0
2924,65867.16,9e-05,0.0
2925,65867.2,0.0007,0.0
2926,65867.33,0.00016,0.0
2927,65867.35,9e-05,0.0
2928,65867.43,0.00011,0.0
2929,65867.57,0.00012,0.0
2930,65867.59,0.00013,0.0
2931,65867.68,0.00011,0.0
2932,65867.71,0.0001,0.0
2933,65867.75,0.01491,0.0
2934,65867.79,0.0007,0.0
2935,65868.09,0.00022,0.0
2936,65868.31,0.00046,0.0
2937,65868.66,0.00027,0.0
2938,65868.7,0.00027,0.0
2939,65868.83,0.00011,0.0
2940,65869.01,0.00015,0.0
2941,65869.04,9e-05,0.0
2942,65869.06,0.00027,0.0
2943,65869.11,0.00217,0.0
2944,65869.3,0.00194,0.0
2945,65869.56,0.00189,0.0
2946,65869.79,0.0003,0.0
2947,65869.89,0.0001,0.0
2948,65870.0,0.004,0.0
2949,65870.12,9e-05,0.0
2950,65870.24,0.00017,0.0
2951,65870.25,0.00011,0.0
2952,65870.36,0.00051,0.0
2953,65870.44,0.001,0.0
2954,65870.46,0.0015,0.0
2955,65870.49,0.00079,0.0
2956,65870.5,9e-05,0.0
2957,65870.53,0.00017,0.0
2958,65870.64,0.00146,0.0
2959,65870.65,0.00176,0.0
2960,65870.81,0.00017,0.0
2961,65870.87,0.0018,0.0
2962,65870.96,9e-05,0.0
2963,65871.0,0.00309,0.0
2964,65871.29,0.00052,0.0
2965,65871.3,8e-05,0.0
2966,65871.34,0.00016,0.0
2967,65871.45,9e-05,0.0
2968,65871.52,8e-05,0.0
2969,65871.61,0.00012,0.0
2970,65871.77,0.00011,0.0
2971,65871.86,0.00206,0.0
2972,65871.91,0.0001,0.0
2973,65872.0,0.00021,0.0
2974,65872.34,0.00011,0.0
2975,65872.6,8e-05,0.0
2976,65872.63,0.00016,0.0
2977,65872.72,0.01522,0.0
2978,65872.81,0.00011,0.0
2979,65872.87,0.0004,0.0
2980,65873.33,0.00022,0.0
2981,65873.37,0.0001,0.0
2982,65873.44,0.00019,0.0
2983,65873.7,0.00012,0.0
2984,65873.89,0.00056,0.0
2985,65873.9,0.00014,0.0
2986,65874.07,0.00014,0.0
2987,65874.14,0.00119,0.0
2988,65874.28,0.00012,0.0
2989,65874.38,0.00012,0.0
2990,65874.96,0.00112,0.0
2991,65875.0,0.10215,0.0
2992,65875.13,0.00022,0.0
2993,65875.25,0.00057,0.0
2994,65875.31,0.00136,0.0
2995,65875.66,0.00013,0.0
2996,65875.81,0.04098,0.0
2997,65875.82,0.00159,0.0
2998,65875.93,0.00021,0.0
2999,65875.99,0.00073,0.0
3000,65876.0,0.00151,0.0
3001,65876.06,0.00018,0.0
3002,65876.1,0.00015,0.0
3003,65876.3,9e-05,0.0
3004,65876.47,0.00025,0.0
3005,65876.49,9e-05,0.0
3006,65876.53,0.00012,0.0
3007,65876.67,9e-05,0.0
3008,65876.79,0.00048,0.0
3009,65876.82,0.00077,0.0
3010,65876.93,0.0002,0.0
3011,65877.14,0.0002,0.0
3012,65877.21,0.00028,0.0
3013,65877.28,0.00051,0.0
3014,65877.4,0.00033,0.0
3015,65877.43,9e-05,0.0
3016,65877.45,0.00011,0.0
3017,65877.46,0.00012,0.0
3018,65877.47,0.00011,0.0
3019,65877.77,8e-05,0.0
3020,65877.82,0.00018,0.0
3021,65878.02,0.0002,0.0
3022,65878.26,8e-05,0.0
3023,65878.28,8e-05,0.0
3024,65878.32,0.05288,0.0
3025,65878.37,0.00029,0.0
3026,65878.38,0.00017,0.0
3027,65878.67,0.00016,0.0
3028,65878.75,0.00042,0.0
3029,65879.45,0.07593,0.0
3030,65879.59,8e-05,0.0
3031,65879.66,0.00338,0.0
3032,65879.71,0.0001,0.0
3033,65879.85,0.00034,0.0
3034,65879.97,0.00036,0.0
3035,65880.0,0.03684,0.0
3036,65880.15,0.00028,0.0
3037,65880.4,9e-05,0.0
3038,65880.52,0.00028,0.0
3039,65880.55,0.00029,0.0
3040,65880.67,9e-05,0.0
3041,65880.68,9e-05,0.0
3042,65880.8,8e-05,0.0
3043,65881.11,0.00012,0.0
3044,65881.24,8e-05,0.0
3045,65881.28,0.00016,0.0
3046,65881.46,9e-05,0.0
3047,65881.59,0.00021,0.0
3048,65881.62,0.00014,0.0
3049,65881.89,0.4054,0.0
3050,65881.9,0.0053,0.0
3051,65882.0,0.2248,0.0
3052,65882.15,0.00011,0.0
3053,65882.19,0.00016,0.0
3054,65882.3,0.00031,0.0
3055,65882.35,0.0151,0.0
3056,65882.49,0.00031,0.0
3057,65882.65,9e-05,0.0
3058,65882.66,0.00032,0.0
3059,65882.77,0.00012,0.0
3060,65883.07,8e-05,0.0
3061,65883.09,9e-05,0.0
3062,65883.24,0.29274,0.0
3063,65883.34,0.00011,0.0
3064,65883.41,0.00166,0.0
3065,65883.52,0.00082,0.0
3066,65883.53,0.00019,0.0
3067,65883.64,0.00012,0.0
3068,65883.73,9e-05,0.0
3069,65883.79,0.0003,0.0
3070,65883.85,0.00041,0.0
3071,65884.11,0.00035,0.0
3072,65884.14,0.00076,0.0
3073,65884.16,0.00012,0.0
3074,65884.32,0.00019,0.0
3075,65884.4,0.0001,0.0
3076,65884.43,0.00018,0.0
3077,65884.57,0.00028,0.0
3078,65884.6,0.0005,0.0
3079,65884.73,9e-05,0.0
3080,65884.78,8e-05,0.0
3081,65884.87,0.00649,0.0
3082,65884.98,0.00038,0.0
3083,65885.07,0.00011,0.0
3084,65885.49,0.00012,0.0
3085,65885.57,0.00314,0.0
3086,65885.64,0.0001,0.0
3087,65885.71,8e-05,0.0
3088,65885.75,8e-05,0.0
3089,65885.78,0.00016,0.0
3090,65885.8,6.16219,0.0
3091,65885.81,0.01487,0.0
3092,65885.82,0.47256,0.0
3093,65885.83,0.00083,0.0
3094,65885.84,9e-05,0.0
3095,65886.01,9e-05,0.0
3096,65886.05,0.00026,0.0
3097,65886.12,0.00018,0.0
3098,65886.28,0.00126,0.0
3099,65886.36,9e-05,0.0
3100,65886.49,8e-05,0.0
3101,65886.66,8e-05,0.0
3102,65886.68,0.00011,0.0
3103,65886.79,0.00013,0.0
3104,65886.93,9e-05,0.0
3105,65887.08,0.00086,0.0
3106,65887.39,9e-05,0.0
3107,65887.5,8e-05,0.0
3108,65887.59,0.00039,0.0
3109,65887.62,0.35,0.0
3110,65887.93,8e-05,0.0
3111,65888.0,0.01743,0.0
3112,65888.09,0.00422,0.0
3113,65888.13,0.0003,0.0
3114,65888.15,0.00017,0.0
3115,65888.21,0.00037,0.0
3116,65888.29,9e-05,0.0
3117,65888.53,0.00456,0.0
3118,65888.64,8e-05,0.0
3119,65888.7,0.00397,0.0
3120,65888.76,0.0001,0.0
3121,65888.88,0.00516,0.0
3122,65889.0,0.00151,0.0
3123,65889.08,0.00012,0.0
3124,65889.14,0.00023,0.0
3125,65889.66,0.00041,0.0
3126,65889.83,0.00038,0.0
3127,65889.92,0.00058,0.0
3128,65889.97,0.00016,0.0
3129,65890.0,0.0282,0.0
3130,65890.28,0.00025,0.0
3131,65890.45,0.00089,0.0
3132,65890.58,0.00018,0.0
3133,65890.62,0.0002,0.0
3134,65890.67,0.00199,0.0
3135,65891.34,0.00103,0.0
3136,65891.39,0.00015,0.0
3137,65891.54,0.00111,0.0
3138,65891.67,0.00025,0.0
3139,65891.74,8e-05,0.0
3140,65891.91,0.00011,0.0
3141,65891.93,0.0001,0.0
3142,65891.98,0.00062,0.0
3143,65892.0,0.0075,0.0
3144,65892.26,0.30241,0.0
3145,65892.27,0.00013,0.0
3146,65892.51,0.0091,0.0
3147,65892.59,0.00013,0.0
3148,65892.62,0.00012,0.0
3149,65892.7,0.00012,0.0
3150,65892.82,0.00535,0.0
3151,65892.85,0.00029,0.0
3152,65892.95,0.00025,0.0
3153,65893.35,0.00013,0.0
3154,65893.8,0.00012,0.0
3155,65893.85,0.00011,0.0
3156,65894.01,0.0008,0.0
3157,65894.05,0.00052,0.0
3158,65894.2,0.00019,0.0
3159,65894.21,0.00011,0.0
3160,65894.22,0.00102,0.0
3161,65894.37,0.00012,0.0
3162,65894.39,0.0001,0.0
3163,65894.73,0.00041,0.0
3164,65894.86,9e-05,0.0
3165,65895.01,8e-05,0.0
3166,65895.15,0.00028,0.0
3167,65895.26,0.00022,0.0
3168,65895.28,8e-05,0.0
3169,65895.31,0.0003,0.0
3170,65895.33,0.00016,0.0
3171,65895.64,9e-05,0.0
3172,65895.67,0.00032,0.0
3173,65895.75,0.00498,0.0
3174,65895.79,0.00013,0.0
3175,65895.83,9e-05,0.0
3176,65895.91,0.00016,0.0
3177,65895.94,0.00012,0.0
3178,65896.0,0.17,0.0
3179,65896.06,0.00012,0.0
3180,65896.1,0.01865,0.0
3181,65896.22,0.00023,0.0
3182,65896.3,0.00012,0.0
3183,65896.54,0.00018,0.0
3184,65896.55,0.00014,0.0
3185,65896.57,9e-05,0.0
3186,65896.78,0.00054,0.0
3187,65896.87,9e-05,0.0
3188,65896.9,0.00011,0.0
3189,65896.97,0.00146,0.0
3190,65897.25,9e-05,0.0
3191,65897.43,0.00041,0.0
3192,65897.59,0.0008,0.0
3193,65897.63,0.00014,0.0
3194,65897.85,0.29329,0.0
3195,65898.01,0.00014,0.0
3196,65898.02,0.0043,0.0
3197,65898.22,0.00016,0.0
3198,65898.24,0.00099,0.0
3199,65898.61,0.00015,0.0
3200,65898.68,0.05394,0.0
3201,65898.91,0.00016,0.0
3202,65899.0,0.00018,0.0
3203,65899.07,0.00092,0.0
3204,65899.43,0.00031,0.0
3205,65899.46,0.00015,0.0
3206,65899.49,0.00019,0.0
3207,65899.85,0.00015,0.0
3208,65899.88,8e-05,0.0
3209,65899.91,0.0002,0.0
3210,65900.0,0.45509,0.0
3211,65900.01,0.00464,0.0
3212,65900.03,0.00104,0.0
3213,65900.12,0.00086,0.0
3214,65900.19,0.01116,0.0
3215,65900.35,8e-05,0.0
3216,65900.55,9e-05,0.0
3217,65900.61,9e-05,0.0
3218,65900.84,0.00015,0.0
3219,65900.91,0.0002,0.0
3220,65901.0,0.01047,0.0
3221,65901.05,0.00024,0.0
3222,65901.37,0.00027,0.0
3223,65901.54,0.00011,0.0
3224,65901.63,0.00052,0.0
3225,65901.64,0.00095,0.0
3226,65901.83,0.00064,0.0
3227,65901.87,0.00039,0.0
3228,65901.97,0.0007,0.0
3229,65902.0,0.0036,0.0
3230,65902.21,0.00013,0.0
3231,65902.22,0.0002,0.0
3232,65902.23,0.00025,0.0
3233,65902.25,8e-05,0.0
3234,65902.26,0.00013,0.0
3235,65902.31,0.00023,0.0
3236,65902.32,0.00026,0.0
3237,65902.51,0.00013,0.0
3238,65902.73,8e-05,0.0
3239,65903.0,8e-05,0.0
3240,65903.58,0.00079,0.0
3241,65903.62,0.0001,0.0
3242,65903.66,0.00017,0.0
3243,65903.68,0.0001,0.0
3244,65903.74,0.01517,0.0
3245,65903.84,9e-05,0.0
3246,65903.87,0.00012,0.0
3247,65904.15,0.00026,0.0
3248,65904.36,0.00077,0.0
3249,65904.48,0.00013,0.0
3250,65904.52,8e-05,0.0
3251,65904.57,0.00167,0.0
3252,65904.65,0.00079,0.0
3253,65904.9,0.0001,0.0
3254,65905.12,0.05252,0.0
3255,65905.17,0.00013,0.0
3256,65905.2,9e-05,0.0
3257,65905.33,0.00021,0.0
3258,65905.49,0.00013,0.0
3259,65905.76,0.00024,0.0
3260,65905.86,0.00016,0.0
3261,65905.9,0.00012,0.0
3262,65905.96,0.00095,0.0
3263,65905.99,0.00068,0.0
3264,65906.02,0.00551,0.0
3265,65906.2,0.00032,0.0
3266,65906.24,9e-05,0.0
3267,65906.25,0.00012,0.0
3268,65906.31,0.00063,0.0
3269,65906.59,0.0001,0.0
3270,65906.66,0.00019,0.0
3271,65906.77,0.47256,0.0
3272,65906.84,0.00017,0.0
3273,65906.97,9e-05,0.0
3274,65906.98,0.00013,0.0
3275,65907.13,0.00012,0.0
3276,65907.78,0.00082,0.0
3277,65907.8,0.00025,0.0
3278,65907.85,9e-05,0.0
3279,65908.41,9e-05,0.0
3280,65908.54,0.0002,0.0
3281,65908.79,0.00016,0.0
3282,65908.81,0.00012,0.0
3283,65908.92,0.0001,0.0
3284,65909.09,0.01262,0.0
3285,65909.46,0.00011,0.0
3286,65909.49,0.00013,0.0
3287,65909.56,0.002,0.0
3288,65909.57,0.00036,0.0
3289,65909.6,0.00024,0.0
3290,65909.64,0.0001,0.0
3291,65909.66,0.00039,0.0
3292,65909.67,0.00093,0.0
3293,65910.0,0.00412,0.0
3294,65910.17,0.00014,0.0
3295,65910.27,9e-05,0.0
3296,65910.28,0.00054,0.0
3297,65910.3,0.05153,0.0
3298,65910.56,0.00097,0.0
3299,65910.63,0.00053,0.0
3300,65910.7,0.00027,0.0
3301,65910.73,0.0016,0.0
3302,65910.77,0.00012,0.0
3303,65910.79,0.00029,0.0
3304,65910.93,0.00162,0.0
3305,65911.18,0.00021,0.0
3306,65911.2,0.30241,0.0
3307,65911.36,9e-05,0.0
3308,65911.5,0.00024,0.0
3309,65911.59,1.11552,0.0
3310,65911.76,0.00014,0.0
3311,65912.0,0.00015,0.0
3312,65912.15,0.00018,0.0
3313,65912.2,0.00012,0.0
3314,65912.23,0.00012,0.0
3315,65912.24,0.00012,0.0
3316,65912.32,0.00042,0.0
3317,65912.46,0.0001,0.0
3318,65912.48,0.00306,0.0
3319,65912.54,0.00018,0.0
3320,65912.58,0.00023,0.0
3321,65912.74,9e-05,0.0
3322,65912.84,0.00049,0.0
3323,65913.03,0.00044,0.0
3324,65913.04,8e-05,0.0
3325,65913.11,0.00018,0.0
3326,65913.22,0.0001,0.0
3327,65913.41,0.00072,0.0
3328,65913.44,0.0004,0.0
3329,65913.45,0.00112,0.0
3330,65913.52,0.4054,0.0
3331,65913.53,0.00043,0.0
3332,65913.6,9e-05,0.0
3333,65913.94,0.00017,0.0
3334,65913.97,8e-05,0.0
3335,65914.22,0.00011,0.0
3336,65914.56,8e-05,0.0
3337,65914.58,0.00113,0.0
3338,65914.68,0.0003,0.0
3339,65914.75,0.00181,0.0
3340,65914.89,0.00015,0.0
3341,65914.99,0.00011,0.0
3342,65915.48,0.05356,0.0
3343,65915.49,0.00046,0.0
3344,65915.62,0.00012,0.0
3345,65915.81,0.0014,0.0
3346,65916.04,0.00081,0.0
3347,65916.24,8e-05,0.0
3348,65916.63,0.0002,0.0
3349,65916.66,0.00029,0.0
