,Timestamp,best_bid_price,best_bid_vol,best_ask_price,best_ask_vol,mid_price,e
5333,5333000,66060,0.15322,66060.01,8.40406,66060.005,-1.4578
5334,5334000,66060,0.15297,66060.01,10.26867,66060.005,-1.86486
5335,5335000,66056.71,1.72311,66056.72,7.58035,66056.715,-7.73332
5336,5336000,66056.71,4.816,66056.72,1.29265,66056.715,9.38059
5337,5337000,66056.71,4.83002,66056.72,1.96295,66056.715,-0.65628
5338,5338000,66056.71,2.25459,66056.72,4.89118,66056.715,-5.50366
5339,5339000,66056.71,3.85968,66056.72,3.51478,66056.715,2.98149
5340,5340000,66056.71,2.16551,66056.72,5.27275,66056.715,-3.45214
5341,5341000,66056.71,0.82108,66056.72,5.18947,66056.715,-1.26115
5342,5342000,66050,0.02179,66050.01,8.74775,66050.005,-9.56883
5343,5343000,66046.92,0.09675,66046.93,7.92098,66046.925,-7.94277
5344,5344000,66044,0.88301,66044.01,6.5541,66044.005,-6.65085
5345,5345000,66044,1.05039,66044.01,6.44808,66044.005,0.2734
5346,5346000,66044,0.18932,66044.01,9.30145,66044.005,-3.71444
5347,5347000,66044,0.47898,66044.01,9.0109,66044.005,0.58021
5348,5348000,66044,0.32707,66044.01,8.18342,66044.005,0.67557
5349,5349000,66044,0.14139,66044.01,9.79808,66044.005,-1.80034
5350,5350000,66044,1.0776,66044.01,8.50897,66044.005,2.22532
5351,5351000,66044,4.4105,66044.01,2.39641,66044.005,9.44546
5352,5352000,66044,4.02899,66044.01,2.61638,66044.005,-0.60148
5353,5353000,66044,4.05888,66044.01,2.7335,66044.005,-0.08723
5354,5354000,66044,3.98627,66044.01,2.74767,66044.005,-0.08678
5355,5355000,66044,4.165,66044.01,2.24654,66044.005,0.67986
5356,5356000,66044,4.68838,66044.01,2.24624,66044.005,0.52368
5357,5357000,66047.98,0.66247,66048,0.2763,66047.99,2.90871
5358,5358000,66049.8,7.55236,66049.81,0.56866,66049.805,7.82866
5359,5359000,66049.8,7.80535,66049.81,1.53379,66049.805,-0.71214
5360,5360000,66049.8,4.9128,66049.81,2.60434,66049.805,-3.9631
5361,5361000,66049.8,2.71107,66049.81,4.6831,66049.805,-4.28049
5362,5362000,66049.8,4.97529,66049.81,2.68039,66049.805,4.26693
5363,5363000,66049.8,5.53424,66049.81,2.80442,66049.805,0.43492
5364,5364000,66049.8,5.62825,66049.81,2.43899,66049.805,0.45944
5365,5365000,66049.8,1.50383,66049.81,7.85572,66049.805,-9.54115
5366,5366000,66049.8,5.7347,66049.81,1.45044,66049.805,10.63615
5367,5367000,66049.8,6.03228,66049.81,1.42896,66049.805,0.31906
5368,5368000,66049.8,5.91057,66049.81,2.62575,66049.805,-1.3185
5369,5369000,66049.8,5.91057,66049.81,2.6245,66049.805,0.00125
5370,5370000,66049.8,5.37018,66049.81,2.12717,66049.805,-0.04306
5371,5371000,66049.8,5.76078,66049.81,0.85116,66049.805,1.66661
5372,5372000,66049.8,5.76086,66049.81,0.79797,66049.805,0.05327
5373,5373000,66049.8,5.79834,66049.81,0.248,66049.805,0.58745
5374,5374000,66049.8,5.79407,66049.81,1.60053,66049.805,-1.3568
5375,5375000,66049.8,5.78159,66049.81,1.61351,66049.805,-0.02546
5376,5376000,66049.99,5.72007,66050,0.38514,66049.995,7.33358
5377,5377000,66063.58,0.15129,66063.96,0.31191,66063.77,0.53643
5378,5378000,66063.95,8.09145,66063.96,2.09665,66063.955,6.30671
5379,5379000,66063.95,1.56778,66063.96,6.62105,66063.955,-11.04807
5380,5380000,66063.95,1.29531,66063.96,6.95343,66063.955,-0.60485
5381,5381000,66063.95,1.76641,66063.96,6.21241,66063.955,1.21212
5382,5382000,66063.95,1.56,66063.96,5.73601,66063.955,0.26999
5383,5383000,66063.95,6.02608,66063.96,1.81868,66063.955,8.38341
5384,5384000,66063.95,6.80482,66063.96,1.9595,66063.955,0.63792
5385,5385000,66067.98,8.04217,66067.99,0.57517,66067.985,10.00167
5386,5386000,66067.98,8.06461,66067.99,1.10871,66067.985,-0.5111
5387,5387000,66067.98,8.34039,66067.99,1.1323,66067.985,0.25219
5388,5388000,66067.98,8.34959,66067.99,1.04604,66067.985,0.09546
5389,5389000,66067.98,8.0608,66067.99,1.61892,66067.985,-0.86167
5390,5390000,66067.98,8.65987,66067.99,1.82538,66067.985,0.39261
5391,5391000,66067.98,8.92612,66067.99,0.08871,66067.985,2.00292
5392,5392000,66067.98,8.87356,66067.99,0.25574,66067.985,-0.21959
5393,5393000,66067.98,8.87308,66067.99,0.05475,66067.985,0.20051
5394,5394000,66074.98,0.07152,66075,1.59667,66074.99,0.12627
5395,5395000,66074.99,2.50309,66075,6.8793,66074.995,-2.77954
5396,5396000,66074.99,2.21798,66075,6.607,66074.995,-0.01281
5397,5397000,66074.99,0.45318,66075,7.34765,66074.995,-2.50545
5398,5398000,66072.25,1.2905,66072.26,12.05568,66072.255,-12.50886
5399,5399000,66068.04,0.45202,66068.05,8.04237,66068.045,-9.33287
5400,5400000,66068.04,6.67965,66068.05,1.1671,66068.045,13.1029
5401,5401000,66068.04,6.61336,66068.05,1.70521,66068.045,-0.6044
5402,5402000,66068.04,6.63346,66068.05,1.54581,66068.045,0.1795
5403,5403000,66068.04,4.67354,66068.05,1.92897,66068.045,-2.34308
5404,5404000,66068.04,5.80739,66068.05,0.83403,66068.045,2.22879
5405,5405000,66068.04,5.80971,66068.05,0.9045,66068.045,-0.06815
5406,5406000,66068.04,6.1955,66068.05,0.36432,66068.045,0.92597
5407,5407000,66073.98,1.61211,66073.99,7.1671,66073.985,1.97643
5408,5408000,66073.98,1.85591,66073.99,7.82889,66073.985,-0.41799
5409,5409000,66073.98,2.79401,66073.99,6.69933,66073.985,2.06766
5410,5410000,66073.98,1.48137,66073.99,5.50868,66073.985,-0.12199
5411,5411000,66073.98,1.91127,66073.99,6.61048,66073.985,-0.6719
5412,5412000,66073.98,2.09953,66073.99,6.79512,66073.985,0.00362
5413,5413000,66073.98,2.09621,66073.99,6.66403,66073.985,0.12777
5414,5414000,66073.98,0.62468,66073.99,6.7866,66073.985,-1.5941
5415,5415000,66073.98,0.38986,66073.99,7.23317,66073.985,-0.68139
5416,5416000,66073.98,0.39098,66073.99,7.42467,66073.985,-0.19038
5417,5417000,66073.98,1.2999,66073.99,7.31515,66073.985,1.01844
5418,5418000,66073.98,0.35821,66073.99,9.81821,66073.985,-3.44475
5419,5419000,66073.98,0.29857,66073.99,9.95959,66073.985,-0.20102
5420,5420000,66073.98,0.2288,66073.99,10.10742,66073.985,-0.2176
5421,5421000,66060.87,0.03064,66060.88,7.54143,66060.875,-7.77023
5422,5422000,66060.87,1.56812,66060.88,7.0592,66060.875,2.01971
5423,5423000,66060.87,1.72571,66060.88,7.25422,66060.875,-0.03743
5424,5424000,66060.87,1.76077,66060.88,7.15184,66060.875,0.13744
5425,5425000,66056,0.42761,66056.01,5.83697,66056.005,-7.59774
5426,5426000,66053.91,0.1,66053.92,8.80861,66053.915,-9.23622
5427,5427000,66055.93,0.6498,66056,0.17655,66055.965,9.45841
5428,5428000,66055.99,6.2089,66056,1.37038,66055.995,5.01507
5429,5429000,66055.99,1.5899,66056,4.68034,66055.995,-7.92896
5430,5430000,66055.99,1.8468,66056,6.666,66055.995,-1.72876
5431,5431000,66055.99,5.42235,66056,1.09829,66055.995,9.14326
5432,5432000,66055.99,6.25427,66056,1.04212,66055.995,0.88809
5433,5433000,66055.99,5.88966,66056,0.43109,66055.995,0.24642
5434,5434000,66055.99,5.44196,66056,2.18204,66055.995,-2.19865
5435,5435000,66055.99,5.46123,66056,2.17556,66055.995,0.02575
5436,5436000,66055.99,5.48817,66056,2.24925,66055.995,-0.04675
5437,5437000,66055.99,5.36342,66056,1.65674,66055.995,0.46776
5438,5438000,66055.99,5.32665,66056,2.07829,66055.995,-0.45832
5439,5439000,66055.99,5.98574,66056,0.24822,66055.995,2.48916
5440,5440000,66055.99,7.2949,66056,0.10021,66055.995,1.45717
5441,5441000,66055.99,6.66916,66056,0.94908,66055.995,-1.47461
5442,5442000,66055.99,7.24215,66056,0.96363,66055.995,0.55844
5443,5443000,66055.99,7.24358,66056,0.97784,66055.995,-0.01278
5444,5444000,66059.98,0.00917,66060,1.6896,66059.99,0.98701
5445,5445000,66067.45,0.163,66067.49,0.19925,66067.47,1.8526
5446,5446000,66068.03,9.41613,66068.04,0.3659,66068.035,9.61538
5447,5447000,66069.99,0.64507,66070,8.89028,66069.995,1.01097
5448,5448000,66069.99,4.56766,66070,1.79566,66069.995,11.01721
5449,5449000,66069.99,0.48249,66070,5.75212,66069.995,-8.04163
5450,5450000,66069.99,0.5349,66070,6.37016,66069.995,-0.56563
5451,5451000,66069.99,0.611,66070,6.5319,66069.995,-0.08564
5452,5452000,66069.99,0.17761,66070,8.06644,66069.995,-1.96793
5453,5453000,66069.99,0.30317,66070,8.06644,66069.995,0.12556
5454,5454000,66069.99,0.20097,66070,8.08645,66069.995,-0.12221
5455,5455000,66058,0.3242,66058.01,6.47203,66058.005,-6.673
5456,5456000,66056,0.32615,66056.01,8.44217,66056.005,-8.76637
5457,5457000,66052.41,0.14039,66052.42,5.16509,66052.415,-5.49124
5458,5458000,66052.41,0.09987,66052.42,8.72999,66052.415,-3.60542
5459,5459000,66044.67,0.19783,66044.68,8.20909,66044.675,-8.30896
5460,5460000,66044,0.05219,66044.01,13.45202,66044.005,-13.64985
5461,5461000,66044,0.23758,66044.01,11.99654,66044.005,1.64087
5462,5462000,66044,0.32619,66044.01,11.98952,66044.005,0.09563
5463,5463000,66044,3.61863,66044.01,3.99663,66044.005,11.28533
5464,5464000,66044,4.17378,66044.01,4.06877,66044.005,0.48301
5465,5465000,66046.85,8.19865,66046.86,0.01723,66046.855,12.26742
5466,5466000,66046.85,9.64872,66046.86,0.10773,66046.855,1.35957
5467,5467000,66046.85,5.92967,66046.86,2.41491,66046.855,-6.02623
5468,5468000,66046.85,5.35334,66046.86,2.56338,66046.855,-0.7248
5469,5469000,66046.85,7.06879,66046.86,0.97395,66046.855,3.30488
5470,5470000,66046.85,7.10279,66046.86,0.5528,66046.855,0.45515
5471,5471000,66046.85,6.49911,66046.86,0.82717,66046.855,-0.87805
5472,5472000,66046.85,6.05483,66046.86,2.38471,66046.855,-2.00182
5473,5473000,66046.85,5.55855,66046.86,2.93859,66046.855,-1.05016
5474,5474000,66046.85,1.8621,66046.86,4.42916,66046.855,-5.18702
5475,5475000,66046.85,1.71134,66046.86,4.44062,66046.855,-0.16222
5476,5476000,66046.85,1.69155,66046.86,5.09066,66046.855,-0.66983
5477,5477000,66046.85,2.87359,66046.86,3.2654,66046.855,3.0073
5478,5478000,66046.85,5.40759,66046.86,1.88931,66046.855,3.91009
5479,5479000,66046.85,5.73998,66046.86,1.86947,66046.855,0.35223
5480,5480000,66046.85,5.73999,66046.86,1.89236,66046.855,-0.02288
5481,5481000,66046.85,6.02644,66046.86,1.42893,66046.855,0.74988
5482,5482000,66046.85,6.01706,66046.86,0.57682,66046.855,0.84273
5483,5483000,66046.85,6.50627,66046.86,0.87273,66046.855,0.1933
5484,5484000,66055.99,5.46582,66056,1.74344,66055.995,6.33855
5485,5485000,66055.99,1.68261,66056,7.50942,66055.995,-9.54919
5486,5486000,66055.99,1.90254,66056,4.92729,66055.995,2.80206
5487,5487000,66055.99,1.50123,66056,5.60482,66055.995,-1.07884
5488,5488000,66055.99,0.71852,66056,9.09746,66055.995,-4.27535
5489,5489000,66055.99,0.42456,66056,9.69545,66055.995,-0.89195
5490,5490000,66053.07,0.22692,66053.08,12.77541,66053.075,-13.19997
5491,5491000,66053.07,0.08788,66053.08,12.48916,66053.075,0.14721
5492,5492000,66053.07,0.07461,66053.08,12.12356,66053.075,0.35233
5493,5493000,66048.98,0.21342,66048.99,11.34175,66048.985,-11.41636
5494,5494000,66044,0.86322,66044.01,7.91602,66044.005,-8.12944
5495,5495000,66044,1.39654,66044.01,8.9841,66044.005,-0.53476
5496,5496000,66044,2.40888,66044.01,7.55737,66044.005,2.43907
5497,5497000,66044,1.41457,66044.01,8.41768,66044.005,-1.85462
5498,5498000,66044,1.56466,66044.01,9.32471,66044.005,-0.75694
5499,5499000,66044,0.937,66044.01,9.0727,66044.005,-0.37565
5500,5500000,66044,0.5104,66044.01,9.31159,66044.005,-0.66549
5501,5501000,66043.68,0.30235,66043.69,10.32563,66043.685,-10.83603
5502,5502000,66043.68,0.47132,66043.69,10.32563,66043.685,0.16897
5503,5503000,66043.68,1.67234,66043.69,9.36882,66043.685,2.15783
5504,5504000,66043.68,2.56756,66043.69,7.81085,66043.685,2.45319
5505,5505000,66043.68,2.63757,66043.69,8.44674,66043.685,-0.56588
5506,5506000,66043.68,1.91717,66043.69,7.96877,66043.685,-0.24243
5507,5507000,66043.68,1.86458,66043.69,7.9718,66043.685,-0.05562
5508,5508000,66043.68,1.56704,66043.69,7.06344,66043.685,0.61082
5509,5509000,66043.68,1.95606,66043.69,6.8776,66043.685,0.57486
5510,5510000,66040.13,0.05297,66040.14,5.69506,66040.135,-7.65112
5511,5511000,66031.82,0.28381,66031.83,7.56304,66031.825,-7.61601
5512,5512000,66030,0.47756,66030.01,6.72276,66030.005,-7.00657
5513,5513000,66030,0.25574,66030.01,7.09276,66030.005,-0.59182
5514,5514000,66027.3,0.10101,66027.31,12.22132,66027.305,-12.47706
5515,5515000,66022.81,0.521,66022.82,9.0828,66022.815,-9.18381
5516,5516000,66022.81,1.13587,66022.82,9.76427,66022.815,-0.0666
5517,5517000,66022.81,6.38587,66022.82,1.56614,66022.815,13.44813
5518,5518000,66022.81,7.40843,66022.82,1.63748,66022.815,0.95122
5519,5519000,66031.8,5.61979,66031.81,0.48539,66031.805,7.25727
5520,5520000,66031.8,9.55192,66031.81,0.14206,66031.805,4.27546
5521,5521000,66031.8,4.78783,66031.81,3.83303,66031.805,-8.45506
5522,5522000,66031.8,0.89584,66031.81,5.81651,66031.805,-5.87547
5523,5523000,66031.8,0.81528,66031.81,6.37852,66031.805,-0.64257
5524,5524000,66031.8,0.60308,66031.81,7.74522,66031.805,-1.5789
5525,5525000,66031.8,0.03121,66031.81,7.95664,66031.805,-0.78329
5526,5526000,66031.79,0.18411,66031.8,9.04744,66031.795,-9.07865
5527,5527000,66031.79,0.08411,66031.8,11.66856,66031.795,-2.72112
5528,5528000,66026.13,6.14835,66026.14,1.99579,66026.135,-2.0799
5529,5529000,66029.99,10.96583,66030,1.1382,66029.995,12.96162
5530,5530000,66029.99,1.03359,66030,7.82419,66029.995,-16.61823
5531,5531000,66029.99,0.07074,66030,8.46618,66029.995,-1.60484
5532,5532000,66026.62,0.3001,66026.63,7.80334,66026.625,-7.87408
5533,5533000,66026.62,1.27128,66026.63,7.50301,66026.625,1.27151
5534,5534000,66026.62,0.95504,66026.63,8.06333,66026.625,-0.87656
5535,5535000,66026.62,1.10711,66026.63,9.07446,66026.625,-0.85906
5536,5536000,66026.62,0.22928,66026.63,9.07766,66026.625,-0.88103
5537,5537000,66026.62,0.37568,66026.63,8.9258,66026.625,0.29826
5538,5538000,66026.62,1.18261,66026.63,8.92197,66026.625,0.81076
5539,5539000,66026.62,1.04996,66026.63,8.92197,66026.625,-0.13265
5540,5540000,66026.62,1.03935,66026.63,8.87555,66026.625,0.03581
5541,5541000,66026.62,0.33472,66026.63,9.32951,66026.625,-1.15859
5542,5542000,66024,0.8801,66024.01,9.64661,66024.005,-9.98133
5543,5543000,66024,0.88353,66024.01,10.1093,66024.005,-0.45926
5544,5544000,66024,1.07447,66024.01,9.8905,66024.005,0.40974
5545,5545000,66024,0.51538,66024.01,10.15788,66024.005,-0.82647
5546,5546000,66024,0.1763,66024.01,11.09121,66024.005,-1.27241
5547,5547000,66022,3.08288,66022.01,4.27312,66022.005,-4.44942
5548,5548000,66022,3.36518,66022.01,4.81866,66022.005,-0.26324
5549,5549000,66022,3.1482,66022.01,4.35335,66022.005,0.24833
5550,5550000,66022,3.44275,66022.01,4.83572,66022.005,-0.18782
5551,5551000,66022,2.36114,66022.01,4.89017,66022.005,-1.13606
5552,5552000,66022,0.48509,66022.01,7.99116,66022.005,-4.97704
5553,5553000,66020,0.34761,66020.01,7.72884,66020.005,-8.21393
5554,5554000,66020,0.1699,66020.01,7.6841,66020.005,-0.13297
5555,5555000,66020,0.18606,66020.01,10.70632,66020.005,-3.00606
5556,5556000,66020,0.04732,66020.01,10.9742,66020.005,-0.40662
5557,5557000,66016.24,0.14478,66016.25,9.56228,66016.245,-9.6096
5558,5558000,66016.24,0.08842,66016.25,12.61183,66016.245,-3.10591
5559,5559000,66011.61,0.11941,66011.62,10.06856,66011.615,-10.15698
5560,5560000,66011.61,0.10475,66011.62,11.02108,66011.615,-0.96718
5561,5561000,66008.4,0.51438,66008.41,14.03348,66008.405,-14.13823
5562,5562000,66006.6,2.01844,66006.61,7.87917,66006.605,-8.39355
5563,5563000,66000,2.00694,66000.01,5.84961,66000.005,-7.86805
5564,5564000,66000,7.15124,66000.01,1.94074,66000.005,9.05317
5565,5565000,66000,1.67267,66000.01,5.70784,66000.005,-9.24567
5566,5566000,65998.23,0.2,65998.24,5.69134,65998.235,-7.36401
5567,5567000,65998.23,0.77367,65998.24,6.1915,65998.235,0.07351
5568,5568000,66003.99,6.82529,66004,1.36081,66003.995,13.01679
5569,5569000,66003.99,4.29168,66004,4.56269,66003.995,-5.73549
5570,5570000,66003.99,6.32204,66004,2.18092,66003.995,4.41213
5571,5571000,66003.99,5.92555,66004,2.36906,66003.995,-0.58463
5572,5572000,66003.99,4.50649,66004,3.14708,66003.995,-2.19708
5573,5573000,66010.99,9.03549,66011,0.11319,66010.995,12.18257
5574,5574000,66017.99,6.49991,66018,2.5587,66017.995,6.6131
5575,5575000,66017.99,5.74918,66018,2.23881,66017.995,-0.43084
5576,5576000,66025.99,5.65884,66026,1.99984,66025.995,7.89765
5577,5577000,66025.99,6.31235,66026,3.19666,66025.995,-0.54331
5578,5578000,66025.99,8.1726,66026,1.13194,66025.995,3.92497
5579,5579000,66025.99,7.00857,66026,2.48387,66025.995,-2.51596
5580,5580000,66029.18,7.0618,66029.19,0.10736,66029.185,9.54567
5581,5581000,66040.03,7.8132,66040.04,0.32735,66040.035,7.92056
5582,5582000,66040.03,3.57366,66040.04,5.05393,66040.035,-8.96612
5583,5583000,66040.03,3.76266,66040.04,5.03404,66040.035,0.20889
5584,5584000,66040.03,2.83142,66040.04,5.04104,66040.035,-0.93824
5585,5585000,66040.03,2.79569,66040.04,5.92978,66040.035,-0.92447
5586,5586000,66040.03,2.31421,66040.04,6.28022,66040.035,-0.83192
5587,5587000,66040.03,1.55202,66040.04,5.99904,66040.035,-0.48101
5588,5588000,66036.28,0.28291,66036.29,9.00122,66036.285,-10.55324
5589,5589000,66032.26,0.20037,66032.27,7.30239,66032.265,-7.5853
5590,5590000,66026,0.16509,66026.01,7.92863,66026.005,-8.129
5591,5591000,66026,1.99947,66026.01,9.17996,66026.005,0.58305
5592,5592000,66026,2.2251,66026.01,9.17388,66026.005,0.23171
5593,5593000,66026,6.72248,66026.01,1.36462,66026.005,12.30664
5594,5594000,66026,7.07074,66026.01,2.06096,66026.005,-0.34808
5595,5595000,66026,7.06752,66026.01,2.06492,66026.005,-0.00718
5596,5596000,66026,7.33765,66026.01,2.6331,66026.005,-0.29805
5597,5597000,66026,0.98796,66026.01,7.26547,66026.005,-10.98206
5598,5598000,66026,0.77162,66026.01,7.99228,66026.005,-0.94315
5599,5599000,66026,0.07753,66026.01,9.32247,66026.005,-2.02428
5600,5600000,66026,0.23246,66026.01,9.64031,66026.005,-0.16291
5601,5601000,66026,0.85067,66026.01,9.2684,66026.005,0.99012
5602,5602000,66026,1.46128,66026.01,7.91945,66026.005,1.95956
5603,5603000,66026,1.53386,66026.01,7.91752,66026.005,0.07451
5604,5604000,66026,5.18177,66026.01,3.29826,66026.005,8.26717
5605,5605000,66026,1.92786,66026.01,5.82417,66026.005,-5.77982
5606,5606000,66026,7.15027,66026.01,0.65317,66026.005,10.39341
5607,5607000,66029.29,0.01226,66030,2.44279,66029.645,0.66543
5608,5608000,66029.99,4.01327,66030,4.18688,66029.995,2.26918
5609,5609000,66029.99,4.63861,66030,3.09404,66029.995,1.71818
5610,5610000,66029.99,4.63837,66030,2.9433,66029.995,0.1505
5611,5611000,66029.99,3.56642,66030,5.12988,66029.995,-3.25853
5612,5612000,66029.99,3.14936,66030,5.35697,66029.995,-0.64415
5613,5613000,66029.99,3.14936,66030,5.3581,66029.995,-0.00113
5614,5614000,66029.99,3.12155,66030,5.34885,66029.995,-0.01856
5615,5615000,66029.99,3.06066,66030,5.35397,66029.995,-0.06601
5616,5616000,66029.99,3.06093,66030,5.35359,66029.995,0.00065
5617,5617000,66029.99,0.11841,66030,9.61209,66029.995,-7.20102
5618,5618000,66029.99,0.05999,66030,9.85152,66029.995,-0.29785
5619,5619000,66029.99,0.38876,66030,9.80098,66029.995,0.37931
5620,5620000,66029.99,0.32997,66030,9.8009,66029.995,-0.05871
5621,5621000,66029.99,0.23157,66030,9.64177,66029.995,0.06073
5622,5622000,66029.99,0.91574,66030,9.79277,66029.995,0.53317
5623,5623000,66029.99,0.91788,66030,9.79208,66029.995,0.00283
5624,5624000,66029.99,1.5641,66030,7.50242,66029.995,2.93588
5625,5625000,66029.99,6.87052,66030,1.92512,66029.995,10.88372
5626,5626000,66029.99,6.20911,66030,1.131,66029.995,0.13271
5627,5627000,66029.99,6.20761,66030,1.92017,66029.995,-0.79067
5628,5628000,66033.98,0.1,66034,2.57988,66033.99,2.02017
5629,5629000,66033.99,2.68373,66034,6.03557,66033.995,-0.77196
5630,5630000,66033.99,1.33059,66034,8.04198,66033.995,-3.35955
5631,5631000,66033.99,0.2899,66034,10.80597,66033.995,-3.80468
5632,5632000,66033.99,0.18846,66034,10.76472,66033.995,-0.06019
5633,5633000,66033.99,0.30391,66034,10.62971,66033.995,0.25046
5634,5634000,66033.99,0.39197,66034,10.63127,66033.995,0.0865
5635,5635000,66033.99,0.85868,66034,9.91756,66033.995,1.18042
5636,5636000,66033.99,0.8446,66034,10.15917,66033.995,-0.25569
5637,5637000,66033.99,0.81752,66034,9.25498,66033.995,0.87711
5638,5638000,66033.99,4.23957,66034,3.87279,66033.995,8.80424
5639,5639000,66033.99,5.17794,66034,2.52832,66033.995,2.28284
5640,5640000,66033.99,8.07152,66034,0.21092,66033.995,5.21098
5641,5641000,66033.99,8.6213,66034,0.15793,66033.995,0.60277
5642,5642000,66037.66,3.8957,66037.67,0.038,66037.665,4.05363
5643,5643000,66037.66,7.8237,66037.67,0.14875,66037.665,3.81725
5644,5644000,66040.02,0.00054,66040.04,0.33372,66040.03,0.14929
5645,5645000,66040.03,7.1498,66040.04,1.44807,66040.035,6.03545
5646,5646000,66040.03,6.42723,66040.04,1.44505,66040.035,-0.71955
5647,5647000,66040.03,6.41901,66040.04,1.2597,66040.035,0.17713
5648,5648000,66040.03,7.16625,66040.04,1.57945,66040.035,0.42749
5649,5649000,66040.03,4.07816,66040.04,3.84013,66040.035,-5.34877
5650,5650000,66040.03,6.49999,66040.04,2.37496,66040.035,3.887
5651,5651000,66040.03,6.83664,66040.04,2.68181,66040.035,0.0298
5652,5652000,66040.03,6.8211,66040.04,2.54188,66040.035,0.12439
5653,5653000,66040.03,6.8148,66040.04,2.5418,66040.035,-0.00622
5654,5654000,66040.03,6.8116,66040.04,1.92104,66040.035,0.61756
5655,5655000,66040.03,6.81107,66040.04,2.26679,66040.035,-0.34628
5656,5656000,66040.03,6.81043,66040.04,2.23572,66040.035,0.03043
5657,5657000,66040.03,6.8076,66040.04,2.20546,66040.035,0.02743
5658,5658000,66040.03,7.78534,66040.04,0.34427,66040.035,2.83893
5659,5659000,66046.03,8.69942,66046.04,0.29526,66046.035,9.04369
5660,5660000,66049.97,0.28125,66049.99,1.72611,66049.98,0.57651
5661,5661000,66049.98,11.77965,66049.99,1.54766,66049.985,11.9581
5662,5662000,66049.98,9.47836,66049.99,2.69988,66049.985,-3.45351
5663,5663000,66049.98,9.41402,66049.99,2.15002,66049.985,0.48552
5664,5664000,66049.98,9.23252,66049.99,1.13766,66049.985,0.83086
5665,5665000,66049.98,9.23103,66049.99,1.23303,66049.985,-0.09686
5666,5666000,66049.98,9.22916,66049.99,2.41126,66049.985,-1.1801
5667,5667000,66049.98,9.031,66049.99,2.42155,66049.985,-0.20845
5668,5668000,66049.98,4.66659,66049.99,4.37762,66049.985,-6.32048
5669,5669000,66049.98,2.79118,66049.99,8.17006,66049.985,-5.66785
5670,5670000,66044.67,0.35144,66044.68,9.18277,66044.675,-11.97395
5671,5671000,66042.95,0.45179,66042.96,10.21318,66042.955,-10.56462
5672,5672000,66042.95,0.23984,66042.96,11.40465,66042.955,-1.40342
5673,5673000,66030.91,0.99206,66030.92,7.32476,66030.915,-7.5646
5674,5674000,66030.91,1.05814,66030.92,8.30548,66030.915,-0.91464
5675,5675000,66030.91,2.28242,66030.92,7.77006,66030.915,1.7597
5676,5676000,66030.91,3.16706,66030.92,7.77346,66030.915,0.88124
5677,5677000,66030.91,8.12327,66030.92,1.27187,66030.915,11.4578
5678,5678000,66030.91,7.79783,66030.92,2.02294,66030.915,-1.07651
5679,5679000,66030.91,3.16463,66030.92,5.94171,66030.915,-8.55197
5680,5680000,66030.91,2.88687,66030.92,5.64074,66030.915,0.02321
5681,5681000,66030.91,4.91109,66030.92,4.72043,66030.915,2.94453
5682,5682000,66030.91,2.87966,66030.92,6.12498,66030.915,-3.43598
5683,5683000,66030.91,2.36751,66030.92,6.87669,66030.915,-1.26386
5684,5684000,66030.91,2.62263,66030.92,7.78667,66030.915,-0.65486
5685,5685000,66030.91,2.15629,66030.92,8.75952,66030.915,-1.43919
5686,5686000,66030.91,1.85679,66030.92,9.39506,66030.915,-0.93504
5687,5687000,66030.91,1.59859,66030.92,9.39495,66030.915,-0.25809
5688,5688000,66030.91,0.89252,66030.92,9.39529,66030.915,-0.70641
5689,5689000,66030.91,0.23918,66030.92,9.7657,66030.915,-1.02375
5690,5690000,66030.91,0.23544,66030.92,9.75888,66030.915,0.00308
5691,5691000,66030,0.21722,66030.01,11.30347,66030.005,-11.53891
5692,5692000,66030,0.69173,66030.01,12.73365,66030.005,-0.95567
5693,5693000,66030,0.28791,66030.01,12.69045,66030.005,-0.36062
5694,5694000,66028.04,0.46122,66028.05,12.54532,66028.045,-12.83323
5695,5695000,66027.47,0.03743,66027.48,8.91809,66027.475,-9.37931
5696,5696000,66027.47,0.07268,66027.48,12.0879,66027.475,-3.13456
5697,5697000,66024.67,0.74398,66024.68,8.31511,66024.675,-8.38779
5698,5698000,66024.67,0.66921,66024.68,8.71975,66024.675,-0.47941
5699,5699000,66024.67,0.86193,66024.68,8.70015,66024.675,0.21232
5700,5700000,66024.67,0.84036,66024.68,8.69985,66024.675,-0.02127
5701,5701000,66024.67,0.40129,66024.68,8.88981,66024.675,-0.62903
5702,5702000,66024.67,0.16377,66024.68,11.28034,66024.675,-2.62805
5703,5703000,66022,0.75158,66022.01,9.96457,66022.005,-10.12834
5704,5704000,66020.48,1.05572,66020.49,9.98529,66020.485,-10.73687
5705,5705000,66020.48,0.93857,66020.49,10.5797,66020.485,-0.71156
5706,5706000,66020.47,0.02377,66020.48,13.9944,66020.475,-14.93297
5707,5707000,66016,1.36978,66016.01,9.1793,66016.005,-9.20307
5708,5708000,66016,1.25846,66016.01,9.37465,66016.005,-0.30667
5709,5709000,66016,0.71177,66016.01,10.04265,66016.005,-1.21469
5710,5710000,66016,5.88001,66016.01,3.90954,66016.005,11.30135
5711,5711000,66016,9.40582,66016.01,0.70664,66016.005,6.72871
5712,5712000,66017.14,8.90722,66017.15,1.13656,66017.145,9.61386
